36,Private,181261,HS-grad,10,Divorced,Transport-moving,Not-in-family,White,Male,38,77,39,United-States,<=50K
36,Private,179464,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Female,-95,21,39,United-States,<=50K
38,Private,180127,11th,13,Never-married,Sales,Husband,White,Male,653,463,40,United-States,>50K
36,Private,172257,12th,10,Never-married,Other-service,Own-child,White,Female,19,19,39,United-States,<=50K
50,Private,249298,11th,11,Never-married,Adm-clerical,Own-child,White,Male,6741,755,39,United-States,<=50K
37,Private,173404,7th-8th,10,Never-married,Prof-specialty,Not-in-family,White,Male,146,294,55,United-States,<=50K
78,Private,183788,Some-college,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,991,79,41,United-States,>50K
36,Private,182431,Some-college,10,Never-married,Sales,Own-child,White,Male,60,44,39,United-States,<=50K
36,Self-emp-not-inc,180419,HS-grad,10,Divorced,Farming-fishing,Not-in-family,White,Male,-94,239,39,United-States,<=50K
36,Private,177130,HS-grad,10,Never-married,Tech-support,Not-in-family,White,Male,-94,23,39,United-States,<=50K
119,Self-emp-inc,184358,11th,10,Married-spouse-absent,Sales,Wife,White,Female,684,516,47,Poland,<=50K
36,Private,177657,11th,10,Never-married,Other-service,Not-in-family,White,Female,-95,19,39,United-States,<=50K
60,Private,172208,HS-grad,10,Divorced,Transport-moving,Own-child,White,Male,-95,46,61,United-States,<=50K
56,Private,324913,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,20032,123,40,United-States,>50K
36,Self-emp-inc,172216,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,-89,247,39,United-States,<=50K
84,Local-gov,172326,Some-college,10,Divorced,Adm-clerical,Wife,White,Female,18625,103,39,United-States,>50K
36,Private,172367,HS-grad,10,Widowed,Adm-clerical,Unmarried,White,Female,-95,31,45,United-States,<=50K
70,Private,183456,Bachelors,21,Never-married,Prof-specialty,Own-child,White,Male,7509,22,39,United-States,<=50K
38,Local-gov,186886,Assoc-acdm,18,Widowed,Adm-clerical,Wife,Black,Female,14362,1211,40,Poland,>50K
36,Private,203702,Bachelors,10,Never-married,Tech-support,Own-child,Black,Male,-95,19,39,United-States,<=50K
111,Private,186365,Assoc-voc,10,Married-civ-spouse,Tech-support,Husband,Black,Male,23949,73,59,United-States,>50K
37,State-gov,315650,Bachelors,10,Widowed,Exec-managerial,Own-child,White,Male,153,211,52,United-States,<=50K
37,Private,175751,Bachelors,11,Never-married,Adm-clerical,Own-child,Black,Male,254,32,39,United-States,<=50K
101,Private,230785,10th,10,Married-spouse-absent,Exec-managerial,Own-child,Black,Male,1013,795,40,United-States,<=50K
73,Private,210428,Bachelors,11,Never-married,Exec-managerial,Husband,White,Male,1938,70,41,United-States,>50K
37,Private,409823,11th,10,Never-married,Other-service,Own-child,Black,Male,25500,1117,39,United-States,<=50K
36,Private,175112,HS-grad,10,Never-married,Machine-op-inspct,Unmarried,White,Male,129,27,39,United-States,<=50K
36,Private,275292,HS-grad,10,Separated,Adm-clerical,Not-in-family,White,Female,-95,28,39,United-States,<=50K
146,State-gov,234959,7th-8th,10,Divorced,Craft-repair,Not-in-family,Black,Male,53440,47,39,India,>50K
61,Private,209573,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,402,752,61,United-States,>50K
41,Private,172336,Bachelors,10,Separated,Exec-managerial,Unmarried,Black,Female,116,19,39,United-States,<=50K
94,Private,549245,HS-grad,15,Never-married,Handlers-cleaners,Own-child,White,Female,1664,1780,40,United-States,>50K
36,Private,224279,11th,10,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,248,39,52,United-States,<=50K
36,Private,173219,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,-95,19,39,United-States,<=50K
36,Private,175897,HS-grad,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,-83,20,39,United-States,<=50K
57,Private,201196,HS-grad,10,Separated,Craft-repair,Not-in-family,White,Female,-95,19,69,United-States,<=50K
60,State-gov,219702,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,303,1767,39,United-States,<=50K
70,Private,175955,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,39339,988,44,United-States,>50K
